lon,lat,att,prop_crustacea,prop_rhizaria,prop_gelatinous,prop_mollusca,prop_other,abund,biovol,ta_ric_1,ta_div_1,ta_eve_1,ss_slope,mo_size_mean,mo_grey_mean,mo_ric,mo_div,mo_eve
-151.125,6.375,0.3011621599840629,0.36666666666666664,0.5,0.06666666666666667,0.03333333333333333,0.03333333333333333,30,178.23212174587277,11,1.6390788141441202,0.8442373012273251,-2.712014738871735,-1.4240123128027362,-1.246417567648608,0.125240149445069,0.7461550767673438,0.829357
-151.125,6.875,0.30152213499213326,0.39285714285714285,0.5357142857142857,0.03571428571428571,0,0.03571428571428571,28,207.93665933395297,11,1.633431275816078,0.8521173013063544,-2.4088980784400387,-0.012732786779843326,-1.6716584608226865,0.13930079588576713,0.8177704101051017,0.843649
-151.375,7.625,0.28454859656909703,0.5416666666666666,0.3333333333333333,0,0,0.125,24,161.77900940730848,11,1.5378220042832087,0.8208487381915762,-2.613758731802981,1.0392819149748167,-2.579224447152997,0.10825043827944875,0.7926240322515669,0.927431
-151.625,9.125,0.28117027675479533,0.22857142857142856,0.5714285714285714,0.05714285714285714,0,0.14285714285714285,35,1274.584977189423,11,1.7625273871215346,0.8856383329536732,-1.8779033206226583,0.6784404963963828,-1.9391236216208763,0.17117359323240489,0.767304852893139,0.855495
-151.875,14.125,0.27524327447550084,0.625,0.375,0,0,0,16,218.66233841267226,6,1.1855403071667072,0.8575907505159315,-2.613758731802981,0.01922124496777913,-2.478057165290331,0.05758379714104769,0.7354181398480409,0.829467
-151.875,15.125,0.29449863125680587,0.52,0.44,0,0,0.04,25,342.4351955179916,7,1.3534013915242757,0.8476535795144703,-2.613758731802981,0.6689956218148284,-2.060724658988827,0.10664688253426674,0.7081777543481229,0.855822
-151.875,17.375,0.27513151599017033,0.3333333333333333,0.5833333333333334,0,0,0.08333333333333333,12,107.01053531286097,6,1.1173302736376487,0.8470863374285144,-2.613758731802981,0.901301867096504,-1.5422466518108624,0.0646147828621769,0.7754821523836692,0.88848
-151.875,18.375,0.271320364985512,0.7272727272727273,0.2727272727272727,0,0,0,11,63.44635631533486,4,0.8669783884312635,0.8340791043549587,-2.613758731802981,-1.3133590328639688,-1.7234907389370782,0.04523223550565591,0.7621385589770125,0.856459
-151.875,19.625,0.27544622554877857,0.3076923076923077,0.46153846153846156,0.07692307692307693,0,0.15384615384615385,13,154.88281223247543,7,1.330359113930434,0.9402709988272407,-1.560055805886477,0.19420122824333408,-1.773624824723546,0.048427978842454374,0.7000907228991718,0.761898
-151.875,22.875,0.33284177086260214,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.08333333333333333,0,12,128.270280210852,5,1.0595680085909864,0.8876424621701315,-1.4300428509485454,1.2927035421124018,-0.41923061555880897,0.04202792838142819,0.8011626449231221,0.875475
-151.875,24.375,0.32813092824033524,0.36363636363636365,0.5454545454545454,0.045454545454545456,0,0.045454545454545456,22,125562.68103816532,10,1.623552001632872,0.9078771730905806,-1.3183731023065144,-1.1659573792370337,-1.0224713152474276,0.12426788751584339,0.7647671299257106,0.829602
-151.875,26.625,0.3185316570467245,0.3333333333333333,0.5,0.16666666666666666,0,0,18,61.319828149951405,9,1.5024225152101762,0.8967568770154345,-2.613758731802981,-0.48894526044823605,-0.8045661665848375,0.0919836597177619,0.7376302164033927,0.827988
-151.875,28.125,0.29240890105018463,0.35294117647058826,0.5294117647058824,0.11764705882352941,0,0,17,265.35825372004956,11,1.6377713511765262,0.948747098755311,-1.715681882079494,0.8609425224236277,-1.2748425695637697,0.1093894903081188,0.798439278400644,0.811395
-151.875,28.875,0.2811964553815183,0.3333333333333333,0.4666666666666667,0,0,0.2,15,352.0140083422396,6,1.255674234802853,0.9212779053826535,-1.7890225339898547,-0.14861319864770925,-0.6473387204353455,0.09855374017303259,0.7326279297435625,0.871351
-151.875,30.625,0.2760003172904247,0.4666666666666667,0.4666666666666667,0,0,0.06666666666666667,15,346.16860450932603,8,1.4362109148763336,0.9347393734048194,-1.9149980519439587,1.1396948158313773,-2.249945047230211,0.08595311979391336,0.8055675041848507,0.875824
-151.875,33.875,0.2791311570439943,0.6216216216216216,0.2702702702702703,0.05405405405405406,0,0.05405405405405406,37,274.00519727583963,11,1.524771369096235,0.7616026659363309,-3.0986410899783836,-0.04127719673934365,-2.5125008469761068,0.1767316649450228,0.7627350270939904,0.865484
-151.875,36.625,0.3559475821174907,0.5892857142857143,0.23214285714285715,0.125,0.017857142857142856,0.03571428571428571,56,938.7026468273417,13,1.6587344545192104,0.7454965629110248,-2.8076847163759537,-0.11180410411037381,-2.92029260450712,0.2326599998785274,0.7688747014620428,0.875597
-151.875,38.375,0.4068441657341292,0.4864864864864865,0.2702702702702703,0.21621621621621623,0,0.02702702702702703,74,2119.1260136863166,13,1.7249231983400546,0.7543558500161341,-2.417669544389563,-0.702857168444048,-2.8885929754263215,0.26437890228707733,0.7510023525843651,0.839262
-151.875,40.125,0.42190042991673316,0.46938775510204084,0.37755102040816324,0.12244897959183673,0,0.030612244897959183,98,1012.7093704690927,10,1.5706416559284702,0.7396577902172521,-3.494510747039082,-0.258584716295778,-2.513980527104714,0.25910593931535053,0.6998472772006878,0.81936
-151.875,40.375,0.427636851040545,0.2215909090909091,0.20454545454545456,0.5568181818181818,0.011363636363636364,0.005681818181818182,176,2322.461323794671,12,1.486239741549437,0.6325177132178709,-3.8208140577994243,1.7955033267839116,-1.9172634514052365,0.42209258492275137,0.7168070863161868,0.799483
-151.875,41.375,0.4305014962929441,0.6330275229357798,0.3211009174311927,0.027522935779816515,0,0.01834862385321101,109,1173.4931345417588,10,1.522048645875886,0.712040163425231,-3.2803497935178396,-0.08468778341250188,-2.1134431686118065,0.3460609490884329,0.7185913895979003,0.76383
-151.875,42.125,0.4266258487150716,0.6696428571428571,0.26785714285714285,0.044642857142857144,0.008928571428571428,0.008928571428571428,112,684.7025897092718,11,1.4157067747816663,0.6372790646233523,-2.613758731802981,0.23040058912545397,-2.2976563541016914,0.22262669080558328,0.7240469246288004,0.781944
-151.875,43.125,0.4333648001695736,0.7078651685393258,0.2247191011235955,0.033707865168539325,0,0.033707865168539325,89,676.1284956746099,8,1.292611094234521,0.6721749927141808,-3.461013283120003,0.13534380994180326,-2.356286855746103,0.2606167741000085,0.6867651386462827,0.814713
-151.875,46.625,0.4367328959661173,0.5637254901960784,0.27941176470588236,0.13725490196078433,0,0.0196078431372549,204,3501.2363940648556,14,1.6809718340702076,0.6722129201564679,-2.9320971574900914,0.12177999987715701,-1.7264947989846657,0.3375545850855558,0.7475646444147218,0.76453
-151.875,52.125,0.47910185619092044,0.526595744680851,0.34574468085106386,0.05851063829787234,0.015957446808510637,0.05319148936170213,188,2119.793464894673,12,1.525032280591648,0.6471675950594495,-2.85083791292846,0.3898814239911796,-1.906399878648293,0.4700038773974232,0.7532482779954222,0.783912
-151.875,53.625,0.46720154793508556,0.34946236559139787,0.45698924731182794,0.12365591397849462,0,0.06989247311827956,186,2092.8575384905157,16,1.781265906102666,0.6836389376578743,-2.9655870359082384,-0.42374770953278235,-2.0397056672888345,0.4979800719541106,0.7988016684623391,0.784257
-151.875,9.375,0.2818338787582283,0.11475409836065574,0.7540983606557377,0.06557377049180328,0,0.06557377049180328,61,2244.407411856435,12,1.6968289664352192,0.7753452659416175,-2.602756379943663,2.101842144478776,-0.6906781339617813,0.4202852591507341,0.7245432399828933,0.831337
-152.125,11.625,0.26165394638650347,0.2894736842105263,0.631578947368421,0.05263157894736842,0,0.02631578947368421,38,187.4629414380557,10,1.6356518569899352,0.8403807636944892,-3.4593924877592306,0.1792137004418204,-1.0561547498799593,0.16911478317392165,0.7896374817424234,0.81534
-152.125,11.875,0.2520102719006628,0.4166666666666667,0.5277777777777778,0.027777777777777776,0,0.027777777777777776,36,113.42647594566266,11,1.822235598741163,0.9130014062661168,-3.213074825308851,-1.28910361019352,-1.1342957086967809,0.12482150193913095,0.77759741340542,0.844661
-152.125,12.625,0.24860468273295733,0.3333333333333333,0.5454545454545454,0.06060606060606061,0,0.06060606060606061,33,203.7181405680545,11,1.803018249139031,0.9105440272578601,-2.8195986552050503,-0.3778928748033094,-0.9405010102196287,0.24400292554501227,0.7649469899685559,0.847276
-152.125,14.625,0.2862268291116487,0.25,0.5833333333333334,0,0.16666666666666666,0,12,46.355385402761435,8,1.4007633887761617,0.9764464756048217,-2.613758731802981,-1.7313802713169781,-0.9932301774588149,0.0497825505939918,0.7693267354516825,0.888276
-152.125,15.625,0.28737230466540575,0.4782608695652174,0.391304347826087,0,0,0.13043478260869565,23,150.20468909224442,8,1.4811368047421865,0.8878048058000977,-2.9120448296448704,0.4028025005934169,-2.351934034622211,0.06896266210916464,0.7524396254457297,0.864978
-152.125,16.125,0.2832169916379837,0.47058823529411764,0.35294117647058826,0.11764705882352941,0,0.058823529411764705,17,68.32599211019757,8,1.4377009169611052,0.9098938027626879,-2.6197887582883936,-0.5882876655514827,-1.811050795794137,0.10461636920830558,0.7973643383328802,0.915896
-152.125,16.375,0.2795709216657378,0.5294117647058824,0.35294117647058826,0,0.058823529411764705,0.058823529411764705,17,89.26413788709736,8,1.3730766646865105,0.8689943319762913,-2.613758731802981,-0.2535136955621914,-2.1072695700181674,0.03344310216411575,0.7880326122355839,0.810274
-152.125,19.125,0.27257097013235365,0.5555555555555556,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,18,460.7828322294724,9,1.5024225152101762,0.8967568770154345,-1.7083058721505444,2.0946177864503093,-2.2118585689996992,0.18385770736317697,0.7384675034873939,0.847331
-152.125,20.625,0.2941732159546748,0.3,0.45,0.05,0,0.2,20,186.06663587318997,8,1.5504847750240796,0.9572078406295882,-2.067023666045097,0.6370561793539197,-1.3484822108819443,0.1471980652887203,0.8041367399298041,0.916381
-152.125,21.125,0.30222450828525343,0.36363636363636365,0.36363636363636365,0.09090909090909091,0,0.18181818181818182,11,82.91995296042835,7,1.339065374875828,1,-1.8289535411059563,-0.7097615394117172,-1.7290504800176072,0.0307625212972212,0.7581318235140769,0.851475
-152.125,21.625,0.31070825789040335,0.5625,0.3125,0.0625,0,0.0625,16,226.44769647056057,6,1.1632481231705365,0.8414651319364975,-2.613758731802981,2.1814564141280046,-3.473379065022875,0.01846849653683977,0.7867977004245884,0.916371
-152.125,22.625,0.3301118209478054,0.4967105263157895,0.29276315789473684,0.15789473684210525,0,0.05263157894736842,17.5,254.46996866093002,8.5,1.4977633189324415,0.9285439682526604,-1.5174352280419927,1.0038835637913872,-2.2812255295853534,0.12309282347656539,0.8212468490820333,0.911288
-152.125,23.375,0.332737013218471,0.6363636363636364,0.36363636363636365,0,0,0,11,34.976564871204005,5,0.9930051485330718,0.8442642368376775,-2.613758731802981,-1.0471771832670917,-2.1018672807216174,0.027379956142263188,0.7286113267718056,0.894574
-152.125,25.125,0.3242883595023152,0.5,0.4583333333333333,0,0,0.041666666666666664,24,158.14781286952544,9,1.5302252727501273,0.8753579306719244,-2.3842853603878695,0.25620111527636114,-2.1185580390103467,0.07706177141222657,0.7195156782365284,0.863106
-152.125,25.875,0.32208503984746845,0.3333333333333333,0.5833333333333334,0.08333333333333333,0,0,12,92.11887087693746,8,1.4007633887761617,0.9764464756048217,-1.6864030583380119,-0.36199117819649107,-0.6613925994405172,0.054021323378167126,0.7941593667996557,0.834282
-152.125,31.125,0.2699469191560112,0.5,0.25,0.16666666666666666,0.041666666666666664,0.041666666666666664,24,118.9365280374578,11,1.5879875377967896,0.8476257740062795,-1.9631973520922505,-0.1009805241443245,-2.3291710660974303,0.08825591597425571,0.8138289352171687,0.890076
-152.125,31.375,0.26857192008194347,0.6842105263157895,0.2631578947368421,0.05263157894736842,0,0,19,182.3939224016811,6,1.3167489975459794,0.9196853506563996,-2.35934999070853,0.7857056530179568,-2.5188796655954406,0.04591832946064239,0.7251586230879569,0.785855
-152.125,33.125,0.2704076150033896,0.35714285714285715,0.5357142857142857,0.03571428571428571,0,0.07142857142857142,28,268.28270063648534,9,1.5102174348935213,0.839382519231953,-2.9084850188786495,0.9287569828412254,-1.271539556397849,0.09407450315630093,0.7839374637073845,0.83463
-152.125,37.125,0.37281653695353495,0.6363636363636364,0.20454545454545456,0.022727272727272728,0,0.13636363636363635,44,262.4051377738428,9,1.3386385370618052,0.7025357715193875,-2.613758731802981,-0.32370331017851617,-2.919937927435724,0.15584637069998214,0.7090733926053645,0.752576
-152.125,38.875,0.4118373407020961,0.3582089552238806,0.3582089552238806,0.208955223880597,0.029850746268656716,0.04477611940298507,67,1678.5502859131682,13,1.738877071087232,0.7669024098364553,-2.3490600329949176,0.08172950742288645,-2.279880143210098,0.2938974321713108,0.7414178636821729,0.822473
-152.125,40.875,0.43099219012224343,0.6635514018691588,0.2523364485981308,0.04672897196261682,0.028037383177570093,0.009345794392523364,107,1380.6034218096313,11,1.4759038022031614,0.6663137284948992,-3.2930777675656495,-0.08163612937782021,-2.5502361442396246,0.2941358377467935,0.6968498265047615,0.792153
-152.125,44.125,0.4358699096031967,0.5154639175257731,0.35051546391752575,0.1134020618556701,0,0.020618556701030927,97,2127.5882273732586,11,1.5461316335610065,0.7023642890676758,-2.576721381877068,-0.11942402043239359,-1.5598400517267506,0.3473606455804101,0.7756368931225438,0.800372
-152.125,48.875,0.478563548871584,0.5223880597014925,0.39303482587064675,0.024875621890547265,0.004975124378109453,0.05472636815920398,201,1730.7734992853834,14,1.5268418684630218,0.6109580971553347,-3.1139720896798813,-0.14094006904008816,-1.2841649202534056,0.358238813366985,0.7305373705876644,0.776458
-152.125,53.875,0.46634423111435536,0.3858695652173913,0.42934782608695654,0.1358695652173913,0.010869565217391304,0.03804347826086957,184,2537.508152509822,17,1.8502791389063202,0.6966049066500335,-2.807173770356474,0.078291037323141,-2.2417357397115802,0.41143396811174654,0.7385525390988135,0.778441
-152.375,-6.625,0.48505415784834377,0.547979797979798,0.31313131313131315,0,0,0.1388888888888889,14.5,192.77733395935738,5,0.8610452999867712,0.6804665285314544,-1.906463659664131,2.3366250503471955,0.5604079097384258,0.06393766370795298,0.8219708884111769,0.8771180000000001
-152.375,11.125,0.2738664291856931,0.06666666666666667,0.9333333333333333,0,0,0,15,93.31072981603498,5,0.9873174554205095,0.7819108329511247,-2.613758731802981,-0.11274411650825789,2.340460610303798,0.01337931000328765,0.8008057755503789,0.857571
-152.375,11.375,0.26501637281868656,0.23529411764705882,0.7058823529411765,0,0,0.058823529411764705,17,291.17644906676736,4,0.7543948102302974,0.6685310350972056,-2.613758731802981,2.6671306831785313,0.8125403363915211,0.05215292643717836,0.7842888745614776,0.901035
-152.625,-6.625,0.4866628612031384,0.5,0.4444444444444444,0,0,0.05555555555555555,36,331.0513069065504,5,0.9829386422185237,0.6936425612563156,-2.6879212393557226,1.6389875578716802,0.5228827018958938,0.1807019604927785,0.8149823800184623,0.904792
-152.625,55.375,0.4774217584963914,0.3582887700534759,0.45454545454545453,0.11229946524064172,0.016042780748663103,0.058823529411764705,187,9071.56705543179,17,1.8021816577562761,0.6777939411347921,-2.5238601101999434,-0.2817913452448147,-1.5800845476317533,0.4138206625597891,0.7802520419515578,0.797457
-152.625,55.625,0.48305292099172104,0.37264150943396224,0.4481132075471698,0.1320754716981132,0.009433962264150943,0.03773584905660377,212,2631.5341651067524,17,1.868357265844373,0.6987079873235926,-3.0717236433201776,-0.08939291253704075,-1.8114149738894778,0.5332816846917328,0.78750521382721,0.831735
-152.875,-1.375,0.3585204652698686,0.31645569620253167,0.6329113924050633,0.012658227848101266,0,0.0379746835443038,79,515.671836085118,8,1.1389985095443986,0.5968549208684334,-3.7493650028870693,-0.05475724006899824,1.148435836113929,0.35273974098907634,0.7670979628536538,0.819491
-153.125,56.125,0.49954575416488606,0.2748746771988455,0.35106660011718493,0.3303856253119507,0.011534037889802739,0.0321390594822161,215,1853.7806085070752,16,1.7863013988357004,0.6809345306821164,-3.15790345994115,0.29701326080643514,-1.3006089353463501,0.5491100127905031,0.8145992052547903,0.7907519999999999
-153.125,6.625,0.29406093768750613,0.457299214935716,0.4158983621468106,0.05166433819185242,0,0.07513808472562093,20.428571428571427,1157.4348621681959,6.285714285714286,1.1056536065322355,0.7822030155846719,-2.4269476054985923,1.5382297530892588,1.1750864017989358,0.09655559817081656,0.7866714367166894,0.8365145714285714
-153.375,-0.625,0.36666790414447764,0.27710843373493976,0.6265060240963856,0.03614457831325301,0,0.060240963855421686,83,1296.3565454625716,12,1.4096895523011004,0.6272437406833478,-2.625114202013323,0.8089966191342223,1.6463227993693157,0.3411003094590458,0.7719391309126248,0.826753
-153.625,-0.125,0.3624861542438837,0.23499937484371092,0.6961552888222056,0.004166666666666667,0,0.06467866966741685,76,578.9955297613621,8,1.2504394697753072,0.6597813689384782,-3.153908172093898,-0.016206494559141426,1.750086561589548,0.2633968330244422,0.7891904767544518,0.814328
-153.625,33.875,0.27752833514763703,0.4482758620689655,0.4827586206896552,0.06896551724137931,0,0,29,212.84238958688903,5,1.0869317585961802,0.7850317597288365,-2.613758731802981,1.7856492825831856,0.8990944163064742,0.1563152324739924,0.8062705442444688,0.899816
-154.375,3.625,0.3022364654784399,0.5,0.35,0.075,0,0.075,40,853.6953716344616,8,1.3585861279792657,0.7545530765948153,-2.369843527815991,2.7354157773607883,0.46324452098317087,0.22501110426148346,0.7578141711261736,0.912374
-156.625,22.125,0.3065027725495739,0.2,0.6666666666666666,0,0,0.13333333333333333,15,177.78352601693538,7,1.3289150540473935,0.908199139179337,-2.613758731802981,2.1395611791420412,2.1576142255165633,0.10057606767980798,0.8470828370792683,0.864101
-156.625,22.375,0.30670701329851907,0.5384615384615384,0.38461538461538464,0,0,0.07692307692307693,13,115.63225553997665,6,1.1220475599994946,0.8434170505169085,-2.613758731802981,2.7840014517196208,0.6160228186675711,0.08616449199539092,0.7900634680326555,0.854615
-157.375,24.375,0.3004712093660107,0.5,0.42857142857142855,0,0,0.07142857142857142,28,299.6036664275692,7,1.2404634421897451,0.7609643893089039,-3.0280287236002432,1.587128501413286,0.7387033153405856,0.21977964526380894,0.7586314488498823,0.882784
-157.625,25.125,0.29020245635696196,0.6363636363636364,0.2727272727272727,0,0,0.09090909090909091,11,141.63337302341495,5,1.0298656129065413,0.875603421603962,-2.613758731802981,2.4408791654950854,0.2213058575541704,0.03836549464305605,0.7510692212616811,0.848609
-157.625,25.375,0.28692151031986624,0.8571428571428571,0.07142857142857142,0,0.07142857142857142,0,14,133.88016925659304,3,0.3717147633626285,0.4183895931106297,-2.613758731802981,0.7862735483984192,-0.11832931329167999,0.016023290589128308,0.7068425592313503,0.803488
-157.875,22.875,0.30111728828566897,0.6153846153846154,0.3076923076923077,0,0,0.07692307692307693,13,147.4473662504183,5,1.03753892240964,0.8541799302699571,-1.7598851367217814,1.9949783548216784,0.7947978589758911,0.08707421630426866,0.7923651334382161,0.864481
-157.875,24.125,0.2980912190565461,0.45454545454545453,0.45454545454545453,0,0,0.09090909090909091,11,243.00102199398452,4,0.8669783884312635,0.8340791043549587,-1.9100906845655257,1.7162217405956206,1.6755846137972608,0.07220254631772748,0.8277233907277909,0.70586
-157.875,24.375,0.2966976779747791,0.4166666666666667,0.5833333333333334,0,0,0,12,66.90343662162857,6,1.1936878346271615,0.9049756188698915,-2.613758731802981,0.2646431802761067,1.468535216080381,0.0143935830674605,0.7444284638966361,0.754229
-158.125,22.625,0.30463045229259966,0.35294117647058826,0.6470588235294118,0,0,0,17,249.23371276163482,4,0.9769942004607834,0.8657945882721861,-1.946094272086798,2.3501701270732265,1.4044976090039238,0.09321064020903477,0.7939610817375229,0.863395
-158.125,24.125,0.29620704513617224,0.3333333333333333,0.6666666666666666,0,0,0,21,578.6373164414722,8,1.4160347535556523,0.8659022889077472,-2.1278790434303643,2.002503317561085,1.332078266896286,0.13717269972363882,0.8266603606421677,0.84157
-158.375,24.125,0.2939898997810887,0.45454545454545453,0.45454545454545453,0,0,0.09090909090909091,11,141.5070975148721,7,1.2391915304514545,0.9254152588079316,-0.9452051028256563,2.8169869281875304,1.2437306997869875,0.039260657292695664,0.895740807628065,0.849705
-158.875,31.625,0.25593185150180153,0.4444444444444444,0.5,0,0,0.05555555555555555,18,111.81921870180464,4,0.8436799668079195,0.7420825185442862,-2.026964338616277,0.006577936630861044,0.4509999098011216,0.0573670119626575,0.7840336347292428,0.872879
-159.125,31.625,0.2559151631452616,0.46469869999281765,0.4937872584931408,0,0,0.04151404151404151,17,181.66056402258968,5.666666666666667,0.9880812544619111,0.7320272596830097,-2.1597423913543348,1.5158555685135657,1.5476346426168857,0.08865664920882342,0.7560748067123775,0.8493553333333334
-159.375,23.875,0.2876048317388229,0.21428571428571427,0.7857142857142857,0,0,0,14,2143.9769264562315,8,1.4733480708050606,0.9807218243548427,-1.659679282836355,2.6182306593274576,1.488640162390097,0.04699720017354743,0.7518718704466921,0.823272
-159.875,-18.375,0.3391660896303768,0.9090909090909091,0.09090909090909091,0,0,0,11,21.868451032579166,4,0.6270640857389672,0.6032688449739659,-2.613758731802981,-2.7971394206974685,-1.8433178932632055,0.0071023956160852116,0.7281261061535206,0.857805
-16.125,-47.875,0.513406157736995,0.6666666666666666,0.18518518518518517,0.1111111111111111,0,0.037037037037037035,54,7327.438935010035,7,0.9981753751126784,0.5719184581164657,-1.9192198642687959,0.9486565459708514,1.838515798229748,0.15589497464204694,0.7816971078590264,0.823839
-16.125,-48.125,0.525316430636858,0.8336100468284376,0.11829958036854589,0.021541081311196253,0,0.026549291491820226,121.33333333333333,1344.9758923639668,7.666666666666667,0.6689482753327247,0.3498302934062591,-3.3510257376049304,0.8109076291775918,1.4758164668995157,0.30812311239117346,0.7548971092973378,0.7291146666666667
-16.375,-47.875,0.5028557859322142,0.8936170212765957,0.0851063829787234,0.02127659574468085,0,0,47,360.07123959122293,4,0.3667889737947502,0.29051969546015105,-2.8205120056974033,0.6591119717616996,1.774805230074581,0.12110382652488418,0.70025151540387,0.655669
-16.375,-48.125,0.5281674249906945,0.9,0.08125,0.0125,0.00625,0,67,495.59123461625006,5.5,0.4916487776107874,0.30470682012941624,-4.044233267736409,0.43966323736837765,1.487759561039232,0.1701894439678715,0.7234427870053146,0.768518
-16.375,-48.625,0.5655915637366588,0.6551724137931034,0.2988505747126437,0.04597701149425287,0,0,87,384.08629592544486,7,0.8933189469005934,0.4947670146155176,-2.613758731802981,-0.4133566301661966,0.9201466726117601,0.2801646164951662,0.7398397488747681,0.780544
-16.375,48.875,0.41031586379284274,0.32866943105913693,0.6168559381794676,0.017069327731092435,0,0.03740530303030303,25,257.460944583013,5.125,0.9402836740816345,0.7311465592089442,-2.6123043855560324,-1.1955430484971965,-1.406938631142855,0.09862870423501173,0.7520410180610106,0.7708453749999999
-16.375,49.125,0.40584227465950745,0.44026119693860866,0.4389103477366195,0.043688697806125436,0.003663003663003663,0.07347675385564276,53.57142857142857,690.7388899263588,9.428571428571429,1.4242338445889624,0.7307779141748316,-2.7158384470776347,0.6599482161284083,-2.2709027585829435,0.21130677290376948,0.749914078817953,0.8455178571428571
-16.625,-48.125,0.5317853240098865,0.7647058823529411,0.18627450980392157,0.0392156862745098,0,0.00980392156862745,102,762.6163277512293,7,0.7928156771606982,0.43521745995837363,-3.463578464810358,0.55413858279762,0.857453409766429,0.24743021485806407,0.6821578809594547,0.7911
-16.625,48.875,0.41124577650820693,0.44268066815767404,0.3677804957599478,0.17131965800018636,0.005,0.013219178082191781,54,824.983728029937,7.8,1.1642606352355949,0.6764402888226365,-2.5331190304114406,0.9893428805995949,-2.1869277538554477,0.21740043223547503,0.7977236702679553,0.8392978
-16.625,54.375,0.37651984725443594,0.42857142857142855,0.35714285714285715,0.21428571428571427,0,0,14,1132.164363181954,7,1.2799159135834741,0.8809997832110934,-1.6102305044894765,-0.002323221497884514,-1.1516147233533482,0.09263130848007879,0.7766012428065253,0.766663
-16.625,54.625,0.3773430586452169,0.3216568592376032,0.2823043580688327,0.3510364012551753,0.02632736839717856,0.018675013041210223,41.4,4279.657613893512,10.6,1.5342393981750053,0.7958224004869952,-1.863531147377023,2.6332391251056735,-1.845019602045221,0.20653384203810135,0.7957665895729543,0.8603714
-16.875,18.125,0.4128981127945947,0.4291611343616663,0.26124261042827657,0.03111590085558959,0.2633452047794358,0.015135149575031731,230,7050.6299947259095,11.666666666666666,1.0214196507013036,0.43908465886218195,-3.0164690644468344,-2.167257085087819,-1.0170473135812956,0.33922134595410447,0.7034569695286047,0.708174
-16.875,54.625,0.37923322082958616,0.3070257611241218,0.24014441842310696,0.42236533957845435,0.008333333333333333,0.02213114754098361,43,3577.8637530989467,8.666666666666666,1.3550103802862894,0.7361626358910907,-1.7141135040305224,2.565651171888788,-1.596506662989512,0.22809806330730595,0.8236255611814493,0.855112
-160.125,23.125,0.2919316593296837,0.3,0.65,0,0,0.05,20,759.9085231242922,6,1.2373148618944985,0.858874523601202,-1.2373511997518793,3.4528502979725966,1.0736248185425363,0.05906443498313949,0.8391653331167193,0.889134
-160.625,23.125,0.29150972707655676,0.5238095238095238,0.42857142857142855,0.047619047619047616,0,0,21,279.7663764066959,7,1.257358348309214,0.804088797998815,-2.401508151697659,1.2144399624797733,1.0544388601415955,0.11391345034761059,0.7696688607228077,0.869397
-17.125,18.125,0.4094745822036598,0.5122490911964597,0.3452663189505295,0.06776513355460724,0.059190769717085506,0.01552868658131816,159.5,4483.581178547904,14,1.325885759743139,0.5366235243209663,-2.6532568814290656,-1.80662444703637,-1.093949871799136,0.4338322355688392,0.7592708522227911,0.727558
-17.125,48.625,0.4237775156914384,0.4407008086253369,0.4485945321524836,0.08163265306122448,0,0.029072006160954948,51,1220.2851107701706,8.5,1.251159816578077,0.6628594131302787,-2.4655361720658515,0.8617457441170642,-1.9654159674118545,0.19990186829954526,0.7768662764420278,0.8530085000000001
-17.375,17.875,0.41039669550399027,0.4791666666666667,0.3958333333333333,0.0625,0.041666666666666664,0.020833333333333332,96,2337.296549455268,14,1.5313079917077965,0.6393799010468871,-2.5640080289425518,-0.4952410563646294,-1.3437491105684083,0.3489309466896266,0.7720849896789002,0.816155
-17.375,18.125,0.41182374821565265,0.39416058394160586,0.49635036496350365,0.0364963503649635,0.014598540145985401,0.058394160583941604,137,973.5999970163003,14,1.3598483065424212,0.5546882854030398,-3.1562477549881254,-1.0579108433507671,-1.4266155560540235,0.46305916369958044,0.7952511929458767,0.801437
-17.625,19.625,0.40574804397615216,0.7386817954659034,0.11271069010949071,0.05434782608695652,0.04337036027440825,0.050889328063241104,32.75,1721.1508028215158,6.5,0.8930704212404976,0.5644661475177964,-2.247183412922764,-1.3553461782940321,-1.2223557367332218,0.09183469729877669,0.7664555662342583,0.8196765
-17.625,23.125,0.3834369826090467,0.46774193548387094,0.49193548387096775,0.012096774193548387,0.004032258064516129,0.024193548387096774,248,1199.942724645979,14,1.1788447418269306,0.46774196540641344,-3.5132015971849944,-2.2890794919543485,-1.1514513114034206,0.4373372260807688,0.7687032076150154,0.707645
-17.875,-8.875,0.33415393081917405,0.2727272727272727,0.6363636363636364,0,0,0.09090909090909091,11,106.64963999028134,5,0.9299917684821676,0.7906895466179648,-2.613758731802981,2.921395876355394,2.0334714827844533,0.030509952202776296,0.8133888655365614,0.844646
-17.875,10.875,0.3952846349129943,0.23026315789473684,0.06578947368421052,0.03289473684210526,0.6644736842105263,0.006578947368421052,152,647.4781503323838,12,1.0371925574650065,0.44447546608498867,-3.4951406806321623,-1.7540700672599323,0.3138955076606157,0.24864194567844208,0.713262686985328,0.667673
-170.875,-18.125,0.3272518400552657,0.2222222222222222,0.2222222222222222,0.5,0.05555555555555555,0,18,152.52831071870887,8,1.3717905564788717,0.8617664049205491,-2.493368021270189,0.48745326485227686,-2.843770973850135,0.05693594290882501,0.798482914498109,0.890827
