cv_type,var_name,x,yhat_loc,yhat_spr,nice_name
stratified,mo_grey_mean,-3.5953876307740846,0.3952089291713018,0.006834992029736721,Grey mean
stratified,mo_grey_mean,-2.919994675767147,0.39499299075769456,0.006943620062626027,Grey mean
stratified,mo_grey_mean,-2.555914774592895,0.39455762373049175,0.007034025802991013,Grey mean
stratified,mo_grey_mean,-2.4163343584191046,0.3951313424464801,0.006959821846782377,Grey mean
stratified,mo_grey_mean,-2.3136522477784593,0.39575127238318086,0.006887789871292159,Grey mean
stratified,mo_grey_mean,-2.2342238463007345,0.39586367091824437,0.006925992194516874,Grey mean
stratified,mo_grey_mean,-2.1682551330118462,0.39647382891066246,0.006941374959615359,Grey mean
stratified,mo_grey_mean,-2.134940038425661,0.3966813929495777,0.006899209402694397,Grey mean
stratified,mo_grey_mean,-2.0812164434637097,0.39641245795802094,0.006836907358310335,Grey mean
stratified,mo_grey_mean,-2.034320647429984,0.39639102704927215,0.006775075206894712,Grey mean
stratified,mo_grey_mean,-1.9643322625635247,0.3934793227750773,0.0062147251666038366,Grey mean
stratified,mo_grey_mean,-1.9220941933634532,0.39286688797072244,0.006203052897701658,Grey mean
stratified,mo_grey_mean,-1.8990360359203746,0.3925729028579436,0.006241339267276545,Grey mean
stratified,mo_grey_mean,-1.8632662475103334,0.39237081785548217,0.006233028904547184,Grey mean
stratified,mo_grey_mean,-1.80973273407473,0.39217907479296577,0.006218655158237172,Grey mean
stratified,mo_grey_mean,-1.7852709883246152,0.3921423291543588,0.006247655788837135,Grey mean
stratified,mo_grey_mean,-1.7682077411107562,0.3920830886841658,0.006264424218624217,Grey mean
stratified,mo_grey_mean,-1.7456192654806226,0.3921003809687602,0.006281845512048621,Grey mean
stratified,mo_grey_mean,-1.722679079486695,0.39218113399657684,0.006295989088151254,Grey mean
stratified,mo_grey_mean,-1.692206419698962,0.39232614613301386,0.0064085862644698505,Grey mean
stratified,mo_grey_mean,-1.6621502193971578,0.392323022353428,0.006476850319482691,Grey mean
stratified,mo_grey_mean,-1.6254281114214129,0.3924058955930457,0.006474641327881785,Grey mean
stratified,mo_grey_mean,-1.5980034951109408,0.3924541985393892,0.0064776456495090895,Grey mean
stratified,mo_grey_mean,-1.5760760018212565,0.3924437971096106,0.006538463029126415,Grey mean
stratified,mo_grey_mean,-1.553415453300109,0.39240501492153057,0.006605556809961462,Grey mean
stratified,mo_grey_mean,-1.5317695778312579,0.3924366926008013,0.006666439810499362,Grey mean
stratified,mo_grey_mean,-1.509620809890249,0.39250576364228523,0.006764138762550498,Grey mean
stratified,mo_grey_mean,-1.4891391489528776,0.39256793267433227,0.006872146812777053,Grey mean
stratified,mo_grey_mean,-1.4768898271641009,0.39253101356832787,0.006898295138631524,Grey mean
stratified,mo_grey_mean,-1.4539589298606443,0.3924408105876031,0.0069282081226420995,Grey mean
stratified,mo_grey_mean,-1.4297456624632936,0.39239183513602355,0.00692898214317844,Grey mean
stratified,mo_grey_mean,-1.40512871785312,0.39229970009911197,0.00692037628523055,Grey mean
stratified,mo_grey_mean,-1.3855201993569672,0.3922353235085324,0.00689236739824463,Grey mean
stratified,mo_grey_mean,-1.3645849504235976,0.3921472249475148,0.006876331327125057,Grey mean
stratified,mo_grey_mean,-1.348575106417127,0.39220130045498547,0.006884576129058348,Grey mean
stratified,mo_grey_mean,-1.342232575461821,0.3922519556740384,0.006878075879535282,Grey mean
stratified,mo_grey_mean,-1.3297038847242735,0.39229728684295834,0.0068523955610166,Grey mean
stratified,mo_grey_mean,-1.302110026033779,0.3922972684264121,0.006819260653103568,Grey mean
stratified,mo_grey_mean,-1.2867402431493742,0.3922962467142022,0.006766671580513392,Grey mean
stratified,mo_grey_mean,-1.2739975453526546,0.39225744129978474,0.006745709359368563,Grey mean
stratified,mo_grey_mean,-1.2632599595417817,0.3922261186621755,0.006766359277809245,Grey mean
stratified,mo_grey_mean,-1.2438803122587103,0.3921570940156371,0.006782874497149644,Grey mean
stratified,mo_grey_mean,-1.2271491545119615,0.392118779467983,0.00676939987427426,Grey mean
stratified,mo_grey_mean,-1.215653241277206,0.39209774340531167,0.006770445006347867,Grey mean
stratified,mo_grey_mean,-1.1902201868898439,0.3919749282551189,0.00679741911477076,Grey mean
stratified,mo_grey_mean,-1.1617359337098097,0.391886732301729,0.0068028239182429204,Grey mean
stratified,mo_grey_mean,-1.14577600267913,0.3917526765175611,0.006766701829332009,Grey mean
stratified,mo_grey_mean,-1.1240811882487032,0.391347544731351,0.0066043814695663184,Grey mean
stratified,mo_grey_mean,-1.0909514406277416,0.3908809776754423,0.006420306876416104,Grey mean
stratified,mo_grey_mean,-1.068147959351676,0.3904777232082427,0.0062994526815833415,Grey mean
stratified,mo_grey_mean,-1.0453041318684457,0.3904267183319495,0.006230211261039227,Grey mean
stratified,mo_grey_mean,-1.0228092225911267,0.3903344307420797,0.006195461718887789,Grey mean
stratified,mo_grey_mean,-0.9979748302115277,0.3901221100923036,0.00615959967459478,Grey mean
stratified,mo_grey_mean,-0.9829126174644552,0.3900452339342421,0.006183014145616975,Grey mean
stratified,mo_grey_mean,-0.9676170907019015,0.3900121664446786,0.006197132483395367,Grey mean
stratified,mo_grey_mean,-0.9374675916207157,0.39000925731642566,0.00620744987493142,Grey mean
stratified,mo_grey_mean,-0.9196164218026593,0.38995530039924364,0.006224163207050989,Grey mean
stratified,mo_grey_mean,-0.8962187565328253,0.38992209515161663,0.006208867888375684,Grey mean
stratified,mo_grey_mean,-0.8630583170266408,0.3898708804379799,0.00624284442847163,Grey mean
stratified,mo_grey_mean,-0.8191862993512544,0.38978893815508586,0.0063026144202428976,Grey mean
stratified,mo_grey_mean,-0.8056134152393986,0.3897796909183613,0.006302391709177209,Grey mean
stratified,mo_grey_mean,-0.7773349026439267,0.38975661394545363,0.0062831783954266215,Grey mean
stratified,mo_grey_mean,-0.7276423556975324,0.38968663950369953,0.006252326509123053,Grey mean
stratified,mo_grey_mean,-0.6684996818420679,0.38963423254587937,0.006137701406882429,Grey mean
stratified,mo_grey_mean,-0.6515594785783365,0.3897667894485563,0.00604934517136564,Grey mean
stratified,mo_grey_mean,-0.6344909518052515,0.38993398496393405,0.005982965992986943,Grey mean
stratified,mo_grey_mean,-0.5584380939618501,0.3902481236861749,0.005882005287446359,Grey mean
stratified,mo_grey_mean,-0.4913152235909395,0.3902095536785197,0.005826272196957039,Grey mean
stratified,mo_grey_mean,-0.3988612450465645,0.39033572045256243,0.005700308816415304,Grey mean
stratified,mo_grey_mean,-0.2799705618552151,0.3907246014700602,0.005486219075430733,Grey mean
stratified,mo_grey_mean,-0.0139949489557966,0.39308240807177713,0.004536218514652109,Grey mean
stratified,mo_grey_mean,0.12519495718235266,0.39768125366272516,0.004314353870706407,Grey mean
stratified,mo_grey_mean,0.2336452173202041,0.3989448837414361,0.004785977233174998,Grey mean
stratified,mo_grey_mean,0.388195084892765,0.40068142491462116,0.0052659630688707175,Grey mean
stratified,mo_grey_mean,0.5344104457451191,0.4074806924624376,0.00895663034253856,Grey mean
stratified,mo_grey_mean,0.7202655705562996,0.41005243894308935,0.01115724064043552,Grey mean
stratified,mo_grey_mean,0.8508246926893019,0.4128276134725591,0.013638341862419398,Grey mean
stratified,mo_grey_mean,0.9508944482137609,0.41465130786470467,0.014270931643843113,Grey mean
stratified,mo_grey_mean,1.0276685989262038,0.41567354783632143,0.014976622838309611,Grey mean
stratified,mo_grey_mean,1.1306465745861976,0.41640440101545023,0.015430864680672349,Grey mean
stratified,mo_grey_mean,1.1769501462691778,0.4180213789625796,0.016116695098187087,Grey mean
stratified,mo_grey_mean,1.2324116120757238,0.41827442303365775,0.016511554066872165,Grey mean
stratified,mo_grey_mean,1.305715554510436,0.41930784322273784,0.01688654289180943,Grey mean
stratified,mo_grey_mean,1.3408343973486712,0.419152102466035,0.01708941377294894,Grey mean
stratified,mo_grey_mean,1.405360919931816,0.4184689731362888,0.0172779252352277,Grey mean
stratified,mo_grey_mean,1.441048282908772,0.41829619488153846,0.017363019255817982,Grey mean
stratified,mo_grey_mean,1.4696288008145655,0.4178833046853375,0.017536625094912148,Grey mean
stratified,mo_grey_mean,1.503339836116786,0.41789106836427525,0.017510538237142746,Grey mean
stratified,mo_grey_mean,1.5696853284402286,0.4187421633405265,0.01756697261289248,Grey mean
stratified,mo_grey_mean,1.6295678188971514,0.41956274368064983,0.01750426765889615,Grey mean
stratified,mo_grey_mean,1.6850245050749708,0.42067108269387904,0.01745952892467353,Grey mean
stratified,mo_grey_mean,1.7568458500373079,0.42131495012145986,0.017213529210122567,Grey mean
stratified,mo_grey_mean,1.8392077956968254,0.42185680316991653,0.01701909097419272,Grey mean
stratified,mo_grey_mean,1.930096592754496,0.42247102594542807,0.016760111403988857,Grey mean
stratified,mo_grey_mean,2.0579429331411054,0.42415420689022965,0.016890150577147413,Grey mean
stratified,mo_grey_mean,2.203314722225946,0.4266905223445761,0.016942495666161198,Grey mean
stratified,mo_grey_mean,2.352324123047136,0.42806873266417667,0.016841829085437087,Grey mean
stratified,mo_grey_mean,2.540063419528706,0.4304503879236084,0.015539842427252218,Grey mean
stratified,mo_grey_mean,2.8905913636945018,0.43080456006863177,0.015394598844094139,Grey mean
stratified,mo_grey_mean,3.1675107545062033,0.43068830994847357,0.01528424749197039,Grey mean
stratified,mo_grey_mean,3.4429257674360896,0.43066042396932874,0.015264474241900866,Grey mean
stratified,ta_eve_1,0.06317862787762091,0.43873243678508683,0.009989428908466328,Tax. evenness
stratified,ta_eve_1,0.25309882493967245,0.43885162296653546,0.010062374346576596,Tax. evenness
stratified,ta_eve_1,0.3063751335491605,0.4388059308447497,0.010085936969217888,Tax. evenness
stratified,ta_eve_1,0.333517906740215,0.4368739238139269,0.010348720068894842,Tax. evenness
stratified,ta_eve_1,0.34991729116489906,0.4361527025999781,0.010341291984118808,Tax. evenness
stratified,ta_eve_1,0.3735239385505862,0.43239466661068215,0.01044349688224125,Tax. evenness
stratified,ta_eve_1,0.3933662007867553,0.4282147343376762,0.01047153160487787,Tax. evenness
stratified,ta_eve_1,0.41195184073489527,0.4269916128922593,0.010478158732505283,Tax. evenness
stratified,ta_eve_1,0.4388250296742072,0.4264388798160452,0.010431976086145335,Tax. evenness
stratified,ta_eve_1,0.45790029784697517,0.4260050724847534,0.010443008360819394,Tax. evenness
stratified,ta_eve_1,0.4820567432467036,0.4244431730591828,0.010397615657052455,Tax. evenness
stratified,ta_eve_1,0.49936148870712227,0.42315087445307104,0.010156125595522545,Tax. evenness
stratified,ta_eve_1,0.5170117309088476,0.42253453195955687,0.010045989855550132,Tax. evenness
stratified,ta_eve_1,0.5279018562189486,0.42103461385733115,0.00966644679527407,Tax. evenness
stratified,ta_eve_1,0.5369365308728232,0.4201493049060024,0.009283020958614238,Tax. evenness
stratified,ta_eve_1,0.546930529579384,0.4181808835208023,0.009039275872406426,Tax. evenness
stratified,ta_eve_1,0.5552451503279668,0.4155360327821125,0.00843168092153226,Tax. evenness
stratified,ta_eve_1,0.5646981001852163,0.4126875097786437,0.007747366129469979,Tax. evenness
stratified,ta_eve_1,0.568558010808679,0.41180918280069506,0.0074797482518553365,Tax. evenness
stratified,ta_eve_1,0.5788115628788295,0.4097604382939,0.00689969613386113,Tax. evenness
stratified,ta_eve_1,0.588792997121675,0.4076675303382858,0.006159608900100523,Tax. evenness
stratified,ta_eve_1,0.5944766742017585,0.40704249985668417,0.00592679505356713,Tax. evenness
stratified,ta_eve_1,0.6023264649443548,0.40602613109376373,0.00555900768351002,Tax. evenness
stratified,ta_eve_1,0.6089173394579948,0.40540094753776795,0.005226150917167344,Tax. evenness
stratified,ta_eve_1,0.6138991819736217,0.4045764649751721,0.004937444757988162,Tax. evenness
stratified,ta_eve_1,0.6231713262487559,0.4036839846722612,0.00470528257360727,Tax. evenness
stratified,ta_eve_1,0.6288580467069397,0.4033381116641336,0.0046700322574584245,Tax. evenness
stratified,ta_eve_1,0.6358334091809714,0.40324900795335566,0.004652017552781502,Tax. evenness
stratified,ta_eve_1,0.64012891108273,0.4030302640450111,0.004635582636700058,Tax. evenness
stratified,ta_eve_1,0.6478648413441754,0.4029405187663406,0.004636390395742673,Tax. evenness
stratified,ta_eve_1,0.6531771527038597,0.4029201922294405,0.004613773306723563,Tax. evenness
stratified,ta_eve_1,0.657620094744368,0.40288926781012024,0.004598725693981205,Tax. evenness
stratified,ta_eve_1,0.6604358650663678,0.4028730514333966,0.004586712004338077,Tax. evenness
stratified,ta_eve_1,0.6648727984076561,0.4028140375782421,0.004554630401240307,Tax. evenness
stratified,ta_eve_1,0.6685568095145836,0.402788551231684,0.004551578768202175,Tax. evenness
stratified,ta_eve_1,0.672126066982905,0.4028537608385051,0.0045381586859897715,Tax. evenness
stratified,ta_eve_1,0.6773820582407377,0.4029760439090969,0.004554352849442144,Tax. evenness
stratified,ta_eve_1,0.6796504196666733,0.4029932836368512,0.004549061318646533,Tax. evenness
stratified,ta_eve_1,0.6837286980830626,0.40301154795623734,0.004532655693886786,Tax. evenness
stratified,ta_eve_1,0.6866301444992411,0.4029520110556455,0.0045019782041236965,Tax. evenness
stratified,ta_eve_1,0.692265442750313,0.4027284490391913,0.0044378578123273485,Tax. evenness
stratified,ta_eve_1,0.6940199485329398,0.4025277773993621,0.004393385417537582,Tax. evenness
stratified,ta_eve_1,0.6968708624022836,0.4023565388265012,0.0043330983029340915,Tax. evenness
stratified,ta_eve_1,0.6997504913295262,0.4022827009042016,0.0042423132569764455,Tax. evenness
stratified,ta_eve_1,0.7024022598025504,0.40218195148080155,0.004141496939678158,Tax. evenness
stratified,ta_eve_1,0.7050379757792316,0.4016856783928027,0.004019474182433277,Tax. evenness
stratified,ta_eve_1,0.7082359162099476,0.40141585493500437,0.0039345668195650855,Tax. evenness
stratified,ta_eve_1,0.7127549028998027,0.4011980257617864,0.00386836215809765,Tax. evenness
stratified,ta_eve_1,0.7178657637000799,0.40021720312774595,0.003573152156550468,Tax. evenness
stratified,ta_eve_1,0.7233714398522063,0.3996931899416606,0.00348609486637125,Tax. evenness
stratified,ta_eve_1,0.7274437331386602,0.39951972164359845,0.0034866062196448667,Tax. evenness
stratified,ta_eve_1,0.7292075295655454,0.39945362704086124,0.003496310192955804,Tax. evenness
stratified,ta_eve_1,0.7316962760591726,0.39923917111163787,0.003553277307400782,Tax. evenness
stratified,ta_eve_1,0.7337077126398053,0.3991409273582906,0.0036221666919805436,Tax. evenness
stratified,ta_eve_1,0.7355255661857097,0.39912590945555154,0.00362236831628074,Tax. evenness
stratified,ta_eve_1,0.7380882941433181,0.39908348881857214,0.003641466939805572,Tax. evenness
stratified,ta_eve_1,0.7411249099134916,0.3983366719030877,0.003764564284957427,Tax. evenness
stratified,ta_eve_1,0.744905876052077,0.3972520030580911,0.004032152311067998,Tax. evenness
stratified,ta_eve_1,0.7492734514042376,0.3967655586022536,0.004210027693062786,Tax. evenness
stratified,ta_eve_1,0.7525335068015349,0.39662628460723753,0.004260429194370617,Tax. evenness
stratified,ta_eve_1,0.7555035937116319,0.39658942091192273,0.00427357133214328,Tax. evenness
stratified,ta_eve_1,0.7585304013044225,0.39656672341977167,0.004287064938681297,Tax. evenness
stratified,ta_eve_1,0.7607510424675188,0.3964727610130538,0.004315169522884366,Tax. evenness
stratified,ta_eve_1,0.7630134256294633,0.3964232311839221,0.004381792190131504,Tax. evenness
stratified,ta_eve_1,0.7670338264037863,0.39645471497609786,0.004447703234903485,Tax. evenness
stratified,ta_eve_1,0.7687623411684904,0.39647820431748737,0.004470451566352558,Tax. evenness
stratified,ta_eve_1,0.7722471154425458,0.3964770149154258,0.004497592844563303,Tax. evenness
stratified,ta_eve_1,0.775674415210262,0.39634070239755814,0.0045353924825391415,Tax. evenness
stratified,ta_eve_1,0.7775022385924875,0.396420780567041,0.004531732342633227,Tax. evenness
stratified,ta_eve_1,0.782543816960785,0.39637900276720245,0.004593927070572231,Tax. evenness
stratified,ta_eve_1,0.7881459341049697,0.3964727448720422,0.004541359749203266,Tax. evenness
stratified,ta_eve_1,0.7913148992380102,0.3964930389504394,0.004490634779476732,Tax. evenness
stratified,ta_eve_1,0.7964742101814002,0.3966312914951442,0.004465356628995902,Tax. evenness
stratified,ta_eve_1,0.7993423693409902,0.3965056549720489,0.004457799680268153,Tax. evenness
stratified,ta_eve_1,0.8019222946635745,0.3962298763435474,0.004498085811101339,Tax. evenness
stratified,ta_eve_1,0.807393590766571,0.3957020583840985,0.004550550361840207,Tax. evenness
stratified,ta_eve_1,0.8103022077313929,0.3955458796794345,0.004596093249053595,Tax. evenness
stratified,ta_eve_1,0.81498511620598,0.3948414932079337,0.004688431046979835,Tax. evenness
stratified,ta_eve_1,0.8173679504216245,0.39413785041535665,0.004766891958618429,Tax. evenness
stratified,ta_eve_1,0.820003099368333,0.3916406562766137,0.005674870409456176,Tax. evenness
stratified,ta_eve_1,0.8235450345209618,0.38843546918130994,0.00702497126801372,Tax. evenness
stratified,ta_eve_1,0.8288565792419129,0.3881908842368453,0.007417175059422655,Tax. evenness
stratified,ta_eve_1,0.8340791043549587,0.38637512501722543,0.008678209043583473,Tax. evenness
stratified,ta_eve_1,0.8365495002986285,0.38617557990688306,0.008730480926083138,Tax. evenness
stratified,ta_eve_1,0.8398055150091347,0.3847934253545146,0.009169414914183084,Tax. evenness
stratified,ta_eve_1,0.8435558892931901,0.3839761088794947,0.009511120148582032,Tax. evenness
stratified,ta_eve_1,0.8483903171939982,0.38487320656857443,0.009756342560335881,Tax. evenness
stratified,ta_eve_1,0.8553193410344254,0.38644112983543316,0.010148072494857257,Tax. evenness
stratified,ta_eve_1,0.8615960917785148,0.3865086395351687,0.010268091658051124,Tax. evenness
stratified,ta_eve_1,0.864074584545653,0.3861738280770038,0.01042320276408533,Tax. evenness
stratified,ta_eve_1,0.8680563285324032,0.3848281606521953,0.010795706195444272,Tax. evenness
stratified,ta_eve_1,0.87613040488394,0.3851271666848617,0.010987710901166188,Tax. evenness
stratified,ta_eve_1,0.8847160238113938,0.38417896889412795,0.011111904325450752,Tax. evenness
stratified,ta_eve_1,0.8936463651508283,0.3831677189283508,0.011151895166787504,Tax. evenness
stratified,ta_eve_1,0.9025362551270294,0.38133970707134773,0.011360936776526673,Tax. evenness
stratified,ta_eve_1,0.9118808216176211,0.38051179653591155,0.011537023382806214,Tax. evenness
stratified,ta_eve_1,0.9207081153578668,0.38112215351384016,0.0115384565220057,Tax. evenness
stratified,ta_eve_1,0.929883302825718,0.3810951704171018,0.011500548602820536,Tax. evenness
stratified,ta_eve_1,0.9491017068942249,0.3825798812952584,0.011300665486270477,Tax. evenness
stratified,ta_eve_1,0.9764464756048217,0.3879102921662595,0.011122394524854449,Tax. evenness
stratified,ta_eve_1,1,0.3911415427277172,0.011088020286499061,Tax. evenness
stratified,abund,1.0413926851582251,0.3912845707342845,0.013071624958878838,Abund. (log10)
stratified,abund,1.0486204568368416,0.39128943872913813,0.013101028932394317,Abund. (log10)
stratified,abund,1.0791812460476249,0.3910175306205382,0.013304024028805587,Abund. (log10)
stratified,abund,1.1139433523068367,0.39089202551030494,0.013062160127297974,Abund. (log10)
stratified,abund,1.1396070951368487,0.3907363929814136,0.012826359282040987,Abund. (log10)
stratified,abund,1.146128035678238,0.39063557483408395,0.012792587524921281,Abund. (log10)
stratified,abund,1.1760912590556813,0.39041730788527096,0.012719938796639216,Abund. (log10)
stratified,abund,1.1841996820145377,0.3903027997263641,0.012691490869527764,Abund. (log10)
stratified,abund,1.2041199826559248,0.3900895817145804,0.012616529802446708,Abund. (log10)
stratified,abund,1.2304489213782739,0.38894462892969145,0.01248972437312197,Abund. (log10)
stratified,abund,1.255272505103306,0.3900805670996457,0.01225677332417757,Abund. (log10)
stratified,abund,1.2722223182008667,0.39321415839321133,0.011877250014611658,Abund. (log10)
stratified,abund,1.2787536009528289,0.39421182486667544,0.011752984092363774,Abund. (log10)
stratified,abund,1.3010299956639813,0.39371362453949693,0.011497015857898306,Abund. (log10)
stratified,abund,1.3222192947339193,0.3949288928793715,0.011057457609685916,Abund. (log10)
stratified,abund,1.3424226808222062,0.3953918481117236,0.010369902470069555,Abund. (log10)
stratified,abund,1.3617278360175928,0.39460599138655694,0.01004166317737828,Abund. (log10)
stratified,abund,1.3758135339657254,0.39477609741680963,0.009694902230847569,Abund. (log10)
stratified,abund,1.3811780211167648,0.39482445148484785,0.009560376580387685,Abund. (log10)
stratified,abund,1.4006553970781805,0.39601792073817466,0.00885111039020311,Abund. (log10)
stratified,abund,1.421603926869831,0.39675305867142396,0.008276245145975487,Abund. (log10)
stratified,abund,1.4471580313422192,0.3963519455194584,0.007759189213077573,Abund. (log10)
stratified,abund,1.462397997898956,0.3988069790874015,0.006992399868949186,Abund. (log10)
stratified,abund,1.4771212547196624,0.40183135311095874,0.005191923905301138,Abund. (log10)
stratified,abund,1.4916529937066465,0.40235235468672187,0.004797003539486937,Abund. (log10)
stratified,abund,1.520286974927116,0.40401465857840413,0.004120841854766037,Abund. (log10)
stratified,abund,1.5440680443502757,0.40152713439702736,0.0030863743243550157,Abund. (log10)
stratified,abund,1.5563025007672873,0.40196362971539507,0.00297765815524866,Abund. (log10)
stratified,abund,1.5620929239927832,0.40256992185196083,0.002878293224339169,Abund. (log10)
stratified,abund,1.568201724066995,0.4032110231183994,0.0027664335891830964,Abund. (log10)
stratified,abund,1.5797835966168101,0.40368762740593744,0.0026260822244019767,Abund. (log10)
stratified,abund,1.593301577260701,0.4038611662538269,0.0025631313946761565,Abund. (log10)
stratified,abund,1.6020599913279623,0.4035870099615669,0.0024645598068953906,Abund. (log10)
stratified,abund,1.6127838567197355,0.4035379888998668,0.002434643295922818,Abund. (log10)
stratified,abund,1.6314660919875907,0.4039534213364725,0.00240517392968424,Abund. (log10)
stratified,abund,1.6334684555795864,0.4039747194660055,0.0024023688952510363,Abund. (log10)
stratified,abund,1.6434526764861874,0.40412850792976546,0.002435526364512782,Abund. (log10)
stratified,abund,1.6549769856177265,0.4048401364337134,0.002683619660626525,Abund. (log10)
stratified,abund,1.6648122221466533,0.4053229617245878,0.002883783434502886,Abund. (log10)
stratified,abund,1.6720978579357175,0.4056679371714939,0.0030272917566448055,Abund. (log10)
stratified,abund,1.6812412373755872,0.40607881563495224,0.0032603371562738496,Abund. (log10)
stratified,abund,1.6906248448963026,0.4062121454674885,0.003400697924437855,Abund. (log10)
stratified,abund,1.7058637122839193,0.40627849953666134,0.0035143274909109432,Abund. (log10)
stratified,abund,1.7081474890300186,0.40628084526139346,0.003529100313190259,Abund. (log10)
stratified,abund,1.7160033436347992,0.4063134131223709,0.003585873770600757,Abund. (log10)
stratified,abund,1.724275869600789,0.4062232621519668,0.00364695572264665,Abund. (log10)
stratified,abund,1.7294887691795613,0.4062134235204515,0.0036868070714628338,Abund. (log10)
stratified,abund,1.7348862000127832,0.40622577901326573,0.003710768406273292,Abund. (log10)
stratified,abund,1.7481880270062005,0.40624087822704547,0.00377441640662902,Abund. (log10)
stratified,abund,1.7558748556724915,0.40621610445647394,0.0037848016134515825,Abund. (log10)
stratified,abund,1.7721749608246142,0.4061623680719878,0.0038329929020946628,Abund. (log10)
stratified,abund,1.7854448284123123,0.40609054372380116,0.0038752473503836085,Abund. (log10)
stratified,abund,1.792391689498254,0.4061119696925789,0.003895429846083237,Abund. (log10)
stratified,abund,1.7993405494535817,0.40611574416242907,0.0039051252661937348,Abund. (log10)
stratified,abund,1.802942759472538,0.4061216623377855,0.003923047205911918,Abund. (log10)
stratified,abund,1.8129133566428555,0.40610044607267903,0.003969764934021494,Abund. (log10)
stratified,abund,1.8242742630348672,0.40610132408406474,0.003987149239813545,Abund. (log10)
stratified,abund,1.826379350232452,0.40610395036903185,0.0039897095817261795,Abund. (log10)
stratified,abund,1.8388490907372552,0.4060368149955311,0.004009611092709087,Abund. (log10)
stratified,abund,1.8463661878525655,0.4059783234571467,0.004036288490936978,Abund. (log10)
stratified,abund,1.8600743547347036,0.4057769496342436,0.004157335577484358,Abund. (log10)
stratified,abund,1.8650407712091117,0.40570675140763607,0.004210260054213022,Abund. (log10)
stratified,abund,1.869349080759093,0.40564499768477463,0.004252743092385053,Abund. (log10)
stratified,abund,1.8801959980434402,0.40569169849830866,0.0043151750880619805,Abund. (log10)
stratified,abund,1.8920946026904804,0.4056932832479831,0.004415090901809657,Abund. (log10)
stratified,abund,1.9030899869919435,0.40575740942250155,0.004500924622061154,Abund. (log10)
stratified,abund,1.919078092376074,0.40605657989585936,0.004579232936050908,Abund. (log10)
stratified,abund,1.9342812496977035,0.40694574048044535,0.005227341135793069,Abund. (log10)
stratified,abund,1.9395192526186185,0.40711166821475053,0.005438339116629089,Abund. (log10)
stratified,abund,1.9444698405327352,0.4071711898985776,0.005518030102802152,Abund. (log10)
stratified,abund,1.9555530644752723,0.4072266272909522,0.00557521731378188,Abund. (log10)
stratified,abund,1.9657189702442208,0.40729001344942806,0.005611012186387326,Abund. (log10)
stratified,abund,1.9824159737447586,0.40730019388402217,0.005611311605186513,Abund. (log10)
stratified,abund,1.9994459212352524,0.4071795318264951,0.005660905778755024,Abund. (log10)
stratified,abund,2.0043213737826426,0.4071983485086679,0.005652367559140302,Abund. (log10)
stratified,abund,2.0086001717619175,0.4070920617308511,0.005718331482210586,Abund. (log10)
stratified,abund,2.0169531544540615,0.4066915284971331,0.006152369231213311,Abund. (log10)
stratified,abund,2.028259652570575,0.40647317327245225,0.006238218575864919,Abund. (log10)
stratified,abund,2.0377534105668955,0.4063073673662017,0.006190382429859709,Abund. (log10)
stratified,abund,2.0463648174110958,0.4060604556886129,0.006166260919056581,Abund. (log10)
stratified,abund,2.0549958615291417,0.40586952073790217,0.006156011888116252,Abund. (log10)
stratified,abund,2.064877853798146,0.4059151593847474,0.006194516658828322,Abund. (log10)
stratified,abund,2.075835908299573,0.4060071192066696,0.006247838785517473,Abund. (log10)
stratified,abund,2.0872858123396485,0.40592798704562777,0.006239293929058614,Abund. (log10)
stratified,abund,2.094904158990285,0.4059241459905036,0.006231688470536001,Abund. (log10)
stratified,abund,2.109458174074012,0.40599920924184557,0.0062458918426179805,Abund. (log10)
stratified,abund,2.1210185263910524,0.4061480756583359,0.00623739825294467,Abund. (log10)
stratified,abund,2.138756653895496,0.4062889754602185,0.006233048663763709,Abund. (log10)
stratified,abund,2.164352855784437,0.40640616314414474,0.0062126786182077395,Abund. (log10)
stratified,abund,2.1738712719485456,0.4065708293997382,0.006227731264854835,Abund. (log10)
stratified,abund,2.201255067674332,0.40719023444144636,0.00603117172621266,Abund. (log10)
stratified,abund,2.2209079180101705,0.40882857928235633,0.005801787518447011,Abund. (log10)
stratified,abund,2.256248088559473,0.4134451636181988,0.005678775999664596,Abund. (log10)
stratified,abund,2.291998076997028,0.4162662870522825,0.0062640451692581875,Abund. (log10)
stratified,abund,2.30876070871327,0.4171148998355336,0.006498377922759909,Abund. (log10)
stratified,abund,2.3323839171837277,0.4176535038755708,0.006638524259571507,Abund. (log10)
stratified,abund,2.3613152491633933,0.4174484438440956,0.006571911062014747,Abund. (log10)
stratified,abund,2.397757219092427,0.417326318667931,0.0065636655601970465,Abund. (log10)
stratified,abund,2.487421211359472,0.4172647102846583,0.006565609700798808,Abund. (log10)
stratified,abund,2.6301282746393775,0.4172625399064562,0.006563281693973207,Abund. (log10)
stratified,abund,2.8662873390841948,0.4172553294029224,0.006564180158509319,Abund. (log10)
